ts,split,track,season,round,seed,episode_idx,return,episode_length,pit_count,avg_lap_time,final_position
2026-02-26T14:44:11,val_pre,Austin,2018,1,20250601,0,-175.0026388168335,55,55,119.348356140755,20
2026-02-26T14:44:12,val_pre,Austin,2018,1,20250601,1,-184.3912742137909,55,55,120.87456898598622,20
2026-02-26T14:44:13,val_pre,Austin,2018,1,20250601,2,-186.04348301887512,55,55,121.14315123058876,20
2026-02-26T14:44:13,val_pre,Austin,2018,1,20250601,3,-111.38922560214996,55,20,109.0073861607888,20
2026-02-26T14:44:14,val_pre,Austin,2018,1,20250601,4,-83.33598977327347,55,10,104.44706377079376,20
2026-02-26T14:44:15,val_pre,Austin,2018,1,20250601,5,-64.7563019990921,55,2,101.42675750526989,8
2026-02-26T14:44:15,val_pre,Austin,2018,1,20250601,6,-186.75533533096313,55,55,121.25886978491961,20
2026-02-26T14:44:16,val_pre,Austin,2018,1,20250601,7,-174.16144001483917,55,55,119.21161117410291,20
2026-02-26T14:44:17,val_pre,Austin,2018,1,20250601,8,-112.27894043922424,55,20,109.15201786532552,20
2026-02-26T14:44:18,val_pre,Austin,2018,1,20250601,9,-182.5514862537384,55,55,120.57549382414399,20
2026-02-26T14:44:18,val_pre,Austin,2018,1,20250601,10,-181.72532320022583,55,55,120.44119302612349,20
2026-02-26T14:44:19,val_pre,Austin,2018,1,20250601,11,-187.3411464691162,55,55,121.35409890557128,20
2026-02-26T14:44:20,val_pre,Austin,2018,1,20250601,12,-183.0035698413849,55,49,120.64898417495453,20
2026-02-26T14:44:20,val_pre,Austin,2018,1,20250601,13,-83.35410207509995,55,10,104.4500080831836,20
2026-02-26T14:44:21,val_pre,Austin,2018,1,20250601,14,-185.20404493808746,55,55,121.0066925171284,20
2026-02-26T14:44:22,val_pre,Austin,2018,1,20250601,15,-146.81483805179596,55,34,114.76615913090122,20
2026-02-26T14:44:23,val_pre,Austin,2018,1,20250601,16,-193.2744951248169,55,55,122.31862148478292,20
2026-02-26T14:44:23,val_pre,Austin,2018,1,20250601,17,-65.50988537073135,55,2,101.54925974481463,8
2026-02-26T14:44:24,val_pre,Austin,2018,1,20250601,18,-69.16828882694244,55,4,102.14396828249805,15
2026-02-26T14:44:25,val_pre,Austin,2018,1,20250601,19,-72.01238566637039,55,4,102.60630346503035,20
2026-02-26T14:44:25,val_pre,Baku,2018,1,20250601,0,-211.54367208480835,50,50,128.62000735646248,20
2026-02-26T14:44:26,val_pre,Baku,2018,1,20250601,1,-210.65826773643494,50,50,128.42591967219442,20
2026-02-26T14:44:27,val_pre,Baku,2018,1,20250601,2,-196.59672129154205,50,42,125.83997062804752,20
2026-02-26T14:44:27,val_pre,Baku,2018,1,20250601,3,-151.48355114459991,50,18,117.80879774376066,20
2026-02-26T14:44:28,val_pre,Baku,2018,1,20250601,4,-114.62073683738708,50,5,111.18139056080007,19
2026-02-26T14:44:29,val_pre,Baku,2018,1,20250601,5,-211.38937544822693,50,50,128.62817958849172,20
2026-02-26T14:44:29,val_pre,Baku,2018,1,20250601,6,-169.56662106513977,50,31,121.2211472755739,20
2026-02-26T14:44:30,val_pre,Baku,2018,1,20250601,7,-227.00724935531616,50,50,131.49242431254567,20
2026-02-26T14:44:31,val_pre,Baku,2018,1,20250601,8,-204.19734597206116,50,50,127.23484367077258,20
2026-02-26T14:44:31,val_pre,Baku,2018,1,20250601,9,-106.1217839717865,50,2,109.73317188614024,8
2026-02-26T14:44:32,val_pre,Baku,2018,1,20250601,10,-108.31157445907593,50,3,109.94592509654034,8
2026-02-26T14:44:32,val_pre,Baku,2018,1,20250601,11,-170.85650622844696,50,31,121.45179884783029,20
2026-02-26T14:44:33,val_pre,Baku,2018,1,20250601,12,-205.53848433494568,50,50,127.51042314231961,20
2026-02-26T14:44:34,val_pre,Baku,2018,1,20250601,13,-211.18691301345825,50,50,128.52044999007975,20
2026-02-26T14:44:34,val_pre,Baku,2018,1,20250601,14,-210.89507794380188,50,50,128.43250230158242,20
2026-02-26T14:44:35,val_pre,Baku,2018,1,20250601,15,-205.43213725090027,50,50,127.49140676948328,20
2026-02-26T14:44:36,val_pre,Baku,2018,1,20250601,16,-170.9245204925537,50,31,121.39243469678551,20
2026-02-26T14:44:36,val_pre,Baku,2018,1,20250601,17,-213.5221564769745,50,50,128.97379108416274,20
2026-02-26T14:44:37,val_pre,Baku,2018,1,20250601,18,-115.68562114238739,50,9,111.37180855507575,20
2026-02-26T14:44:38,val_pre,Baku,2018,1,20250601,19,-104.77499532699585,50,2,109.45658203045357,6
2026-02-26T14:44:38,val_pre,Budapest,2018,1,20250601,0,-104.42238801717758,69,69,104.37885492683601,20
2026-02-26T14:44:39,val_pre,Budapest,2018,1,20250601,1,-91.78608638048172,69,58,102.66374152850803,20
2026-02-26T14:44:40,val_pre,Budapest,2018,1,20250601,2,-121.0861325263977,69,69,106.46033839364001,20
2026-02-26T14:44:41,val_pre,Budapest,2018,1,20250601,3,-122.97032058238983,69,69,106.7044848522198,20
2026-02-26T14:44:42,val_pre,Budapest,2018,1,20250601,4,-106.74975097179413,69,69,104.60268055302771,20
2026-02-26T14:44:43,val_pre,Budapest,2018,1,20250601,5,-107.48911607265472,69,69,104.69848483120434,20
2026-02-26T14:44:44,val_pre,Budapest,2018,1,20250601,6,18.389325201511383,69,13,88.43943008577725,20
2026-02-26T14:44:45,val_pre,Budapest,2018,1,20250601,7,-91.26686316728592,69,58,102.59646243603947,20
2026-02-26T14:44:46,val_pre,Budapest,2018,1,20250601,8,39.83615696430206,69,2,85.58267925018323,16
2026-02-26T14:44:47,val_pre,Budapest,2018,1,20250601,9,-114.85311794281006,69,69,105.6526862936471,20
2026-02-26T14:44:47,val_pre,Budapest,2018,1,20250601,10,-106.65165877342224,69,69,104.58997005227755,20
2026-02-26T14:44:48,val_pre,Budapest,2018,1,20250601,11,31.220782294869423,69,2,86.80269031434035,20
2026-02-26T14:44:49,val_pre,Budapest,2018,1,20250601,12,-115.38186740875244,69,69,105.72119982129121,20
2026-02-26T14:44:50,val_pre,Budapest,2018,1,20250601,13,-26.645753175020218,69,37,94.32674762879913,20
2026-02-26T14:44:51,val_pre,Budapest,2018,1,20250601,14,-116.84729433059692,69,69,105.91108463175091,20
2026-02-26T14:44:52,val_pre,Budapest,2018,1,20250601,15,-112.38141238689423,69,69,105.33241135698128,20
2026-02-26T14:44:53,val_pre,Budapest,2018,1,20250601,16,14.848945319652557,69,13,89.0536718351739,20
2026-02-26T14:44:54,val_pre,Budapest,2018,1,20250601,17,-113.50439071655273,69,69,105.47792295926214,20
2026-02-26T14:44:54,val_pre,Budapest,2018,1,20250601,18,-106.56286406517029,69,69,104.57846437721024,20
2026-02-26T14:44:55,val_pre,Budapest,2018,1,20250601,19,35.95473885908723,69,3,86.05970443110373,20
2026-02-26T14:44:56,val_pre,Catalunya,2018,1,20250601,0,-92.52450740337372,65,65,103.46172411845734,20
2026-02-26T14:44:57,val_pre,Catalunya,2018,1,20250601,1,-38.80731701850891,65,41,96.07290214970638,20
2026-02-26T14:44:58,val_pre,Catalunya,2018,1,20250601,2,-94.71728551387787,65,65,103.76334168925437,20
2026-02-26T14:44:59,val_pre,Catalunya,2018,1,20250601,3,-82.4791374206543,65,65,102.0799792588814,20
2026-02-26T14:45:00,val_pre,Catalunya,2018,1,20250601,4,-93.52135717868805,65,65,103.59884123692066,20
2026-02-26T14:45:00,val_pre,Catalunya,2018,1,20250601,5,-93.04018950462341,65,65,103.53265636742697,20
2026-02-26T14:45:01,val_pre,Catalunya,2018,1,20250601,6,-91.41714054346085,65,61,103.3369153787522,20
2026-02-26T14:45:02,val_pre,Catalunya,2018,1,20250601,7,-91.13858187198639,65,65,103.27108949082657,20
2026-02-26T14:45:03,val_pre,Catalunya,2018,1,20250601,8,-94.45710039138794,65,65,103.72755303429987,20
2026-02-26T14:45:04,val_pre,Catalunya,2018,1,20250601,9,63.272897720336914,65,1,82.05923603998656,10
2026-02-26T14:45:05,val_pre,Catalunya,2018,1,20250601,10,-92.38223695755005,65,65,103.44215477539952,20
2026-02-26T14:45:05,val_pre,Catalunya,2018,1,20250601,11,-93.4031993150711,65,65,103.58258861120899,20
2026-02-26T14:45:06,val_pre,Catalunya,2018,1,20250601,12,-94.16000151634216,65,65,103.68668699072519,20
2026-02-26T14:45:07,val_pre,Catalunya,2018,1,20250601,13,55.878293588757515,65,3,82.99383674552936,17
2026-02-26T14:45:08,val_pre,Catalunya,2018,1,20250601,14,55.13109403848648,65,2,83.12412442952964,18
2026-02-26T14:45:09,val_pre,Catalunya,2018,1,20250601,15,-94.13123154640198,65,65,103.68272972591295,20
2026-02-26T14:45:09,val_pre,Catalunya,2018,1,20250601,16,14.845767974853516,65,17,88.85795845333979,20
2026-02-26T14:45:10,val_pre,Catalunya,2018,1,20250601,17,-79.92068964242935,65,65,101.72806370349382,20
2026-02-26T14:45:11,val_pre,Catalunya,2018,1,20250601,18,-92.18963062763214,65,65,103.41566166748522,20
2026-02-26T14:45:12,val_pre,Catalunya,2018,1,20250601,19,-39.18513035774231,65,41,96.12487056478868,20
2026-02-26T14:45:13,val_pre,LeCastellet,2018,1,20250601,0,-184.04851293563843,52,52,121.44630679698486,20
2026-02-26T14:45:13,val_pre,LeCastellet,2018,1,20250601,1,-128.2355808019638,52,28,112.26114315620381,20
2026-02-26T14:45:14,val_pre,LeCastellet,2018,1,20250601,2,-195.2620894908905,52,52,123.07378550665152,20
2026-02-26T14:45:15,val_pre,LeCastellet,2018,1,20250601,3,-56.726316690444946,52,2,100.59322886940943,20
2026-02-26T14:45:15,val_pre,LeCastellet,2018,1,20250601,4,-196.12104535102844,52,52,123.71532421334389,20
2026-02-26T14:45:16,val_pre,LeCastellet,2018,1,20250601,5,-57.80779039859772,52,4,99.63709674728845,15
2026-02-26T14:45:17,val_pre,LeCastellet,2018,1,20250601,6,-199.32740187644958,52,52,123.72815822983378,20
2026-02-26T14:45:17,val_pre,LeCastellet,2018,1,20250601,7,-182.83424925804138,52,52,121.31236606999761,20
2026-02-26T14:45:18,val_pre,LeCastellet,2018,1,20250601,8,-163.80428820848465,52,44,118.12460390531788,20
2026-02-26T14:45:19,val_pre,LeCastellet,2018,1,20250601,9,-104.31342333555222,52,19,107.87995249668498,20
2026-02-26T14:45:19,val_pre,LeCastellet,2018,1,20250601,10,-195.47516441345215,52,52,122.8412540094953,20
2026-02-26T14:45:20,val_pre,LeCastellet,2018,1,20250601,11,-182.41509008407593,52,52,121.03810702720635,20
2026-02-26T14:45:20,val_pre,LeCastellet,2018,1,20250601,12,-56.11760875582695,52,2,100.2925471112751,18
2026-02-26T14:45:21,val_pre,LeCastellet,2018,1,20250601,13,-203.16395044326782,52,52,124.06230054749564,20
2026-02-26T14:45:22,val_pre,LeCastellet,2018,1,20250601,14,-196.06489849090576,52,52,123.67759168809881,20
2026-02-26T14:45:22,val_pre,LeCastellet,2018,1,20250601,15,-195.1890959739685,52,52,122.99734844284782,20
2026-02-26T14:45:23,val_pre,LeCastellet,2018,1,20250601,16,-128.83173447847366,52,28,112.16407423617989,20
2026-02-26T14:45:24,val_pre,LeCastellet,2018,1,20250601,17,-68.9278694987297,52,9,102.0783411486772,20
2026-02-26T14:45:24,val_pre,LeCastellet,2018,1,20250601,18,-55.941586434841156,52,2,100.46468658149999,20
2026-02-26T14:45:25,val_pre,LeCastellet,2018,1,20250601,19,-196.81548261642456,52,52,123.17627254768361,20
2026-02-26T14:45:26,val_pre,Melbourne,2018,1,20250601,0,-74.08537197113037,57,36,102.39523117356855,20
2026-02-26T14:45:26,val_pre,Melbourne,2018,1,20250601,1,-112.90038359165192,57,57,108.01302135820312,20
2026-02-26T14:45:27,val_pre,Melbourne,2018,1,20250601,2,-120.21505296230316,57,57,109.5995652415771,20
2026-02-26T14:45:28,val_pre,Melbourne,2018,1,20250601,3,1.2376418374478817,57,2,90.61175530068176,19
2026-02-26T14:45:29,val_pre,Melbourne,2018,1,20250601,4,-127.62932026386261,57,57,110.637051073866,20
2026-02-26T14:45:29,val_pre,Melbourne,2018,1,20250601,5,-74.6107529848814,57,36,102.2580420951669,20
2026-02-26T14:45:30,val_pre,Melbourne,2018,1,20250601,6,-129.99743342399597,57,57,111.16535880575131,20
2026-02-26T14:45:31,val_pre,Melbourne,2018,1,20250601,7,6.37202472705394,57,1,89.994624819849,13
2026-02-26T14:45:31,val_pre,Melbourne,2018,1,20250601,8,12.34757360839285,57,1,88.71224298655875,3
2026-02-26T14:45:32,val_pre,Melbourne,2018,1,20250601,9,2.4019634794676676,57,2,90.20952674634478,14
2026-02-26T14:45:33,val_pre,Melbourne,2018,1,20250601,10,-124.390793800354,57,57,110.34866766167517,20
2026-02-26T14:45:33,val_pre,Melbourne,2018,1,20250601,11,-113.47092306613922,57,57,108.10251368551154,20
2026-02-26T14:45:34,val_pre,Melbourne,2018,1,20250601,12,1.103778176009655,57,5,90.69549489620256,20
2026-02-26T14:45:35,val_pre,Melbourne,2018,1,20250601,13,-39.556028351187706,57,21,96.79087858655959,20
2026-02-26T14:45:36,val_pre,Melbourne,2018,1,20250601,14,-62.26858033053577,57,29,100.5103284656855,20
2026-02-26T14:45:36,val_pre,Melbourne,2018,1,20250601,15,-1.582828535232693,57,4,90.3953682106432,18
2026-02-26T14:45:37,val_pre,Melbourne,2018,1,20250601,16,-125.74621081352234,57,57,110.18481879729158,20
2026-02-26T14:45:38,val_pre,Melbourne,2018,1,20250601,17,-125.1934267282486,57,57,110.09811149670566,20
2026-02-26T14:45:39,val_pre,Melbourne,2018,1,20250601,18,-74.50731420516968,57,36,102.30455954624198,20
2026-02-26T14:45:39,val_pre,Melbourne,2018,1,20250601,19,2.2701799385249615,57,2,90.13608431371969,14
2026-02-26T14:45:40,val_pre,MexicoCity,2018,1,20250601,0,-93.64439731836319,70,70,102.80967684401448,20
2026-02-26T14:45:41,val_pre,MexicoCity,2018,1,20250601,1,43.42144402861595,70,4,85.27734401031206,20
2026-02-26T14:45:42,val_pre,MexicoCity,2018,1,20250601,2,36.51231935620308,70,13,86.18535973063821,20
2026-02-26T14:45:43,val_pre,MexicoCity,2018,1,20250601,3,-10.145025581121445,70,26,92.14468716433558,20
2026-02-26T14:45:44,val_pre,MexicoCity,2018,1,20250601,4,36.01416924595833,70,13,86.24898611415733,20
2026-02-26T14:45:45,val_pre,MexicoCity,2018,1,20250601,5,35.70064187049866,70,13,86.28903156773966,20
2026-02-26T14:45:45,val_pre,MexicoCity,2018,1,20250601,6,-103.14739435911179,70,70,104.02345081261666,20
2026-02-26T14:45:46,val_pre,MexicoCity,2018,1,20250601,7,44.693649753928185,70,3,85.06376085578606,20
2026-02-26T14:45:47,val_pre,MexicoCity,2018,1,20250601,8,-105.9347014427185,70,70,104.37946059916912,20
2026-02-26T14:45:48,val_pre,MexicoCity,2018,1,20250601,9,48.50024461746216,70,2,84.67974237533824,16
2026-02-26T14:45:49,val_pre,MexicoCity,2018,1,20250601,10,-117.98160874843597,70,70,105.9181565492816,20
2026-02-26T14:45:50,val_pre,MexicoCity,2018,1,20250601,11,-8.65625113248825,70,26,91.95453287016497,20
2026-02-26T14:45:51,val_pre,MexicoCity,2018,1,20250601,12,-116.42252254486084,70,70,105.74456671462222,20
2026-02-26T14:45:52,val_pre,MexicoCity,2018,1,20250601,13,39.53713357448578,70,6,85.79901413483388,20
2026-02-26T14:45:53,val_pre,MexicoCity,2018,1,20250601,14,-120.69697922468185,70,70,106.29052347009166,20
2026-02-26T14:45:54,val_pre,MexicoCity,2018,1,20250601,15,-93.69044411182404,70,70,102.81555815238299,20
2026-02-26T14:45:55,val_pre,MexicoCity,2018,1,20250601,16,-69.76658919453621,70,59,99.78541960299897,20
2026-02-26T14:45:56,val_pre,MexicoCity,2018,1,20250601,17,66.32592864334583,70,2,82.3518597923516,2
2026-02-26T14:45:57,val_pre,MexicoCity,2018,1,20250601,18,-108.63894063234329,70,70,104.72486065908448,20
2026-02-26T14:45:58,val_pre,MexicoCity,2018,1,20250601,19,-93.49346356093884,70,70,102.79039871599755,20
2026-02-26T14:45:59,val_pre,MonteCarlo,2018,1,20250601,0,-63.57996189594269,77,77,98.00384942087177,20
2026-02-26T14:45:59,val_pre,MonteCarlo,2018,1,20250601,1,93.78783720731735,77,7,79.91702891099807,17
2026-02-26T14:46:00,val_pre,MonteCarlo,2018,1,20250601,2,96.51036548614502,77,2,79.41512290640875,16
2026-02-26T14:46:01,val_pre,MonteCarlo,2018,1,20250601,3,100.44595286250114,77,3,79.09748296744097,16
2026-02-26T14:46:02,val_pre,MonteCarlo,2018,1,20250601,4,49.386585891246796,77,28,85.04941251766822,20
2026-02-26T14:46:03,val_pre,MonteCarlo,2018,1,20250601,5,-52.08328101038933,77,77,96.64570112910779,20
2026-02-26T14:46:05,val_pre,MonteCarlo,2018,1,20250601,6,-63.6388675570488,77,77,98.28936272256784,20
2026-02-26T14:46:06,val_pre,MonteCarlo,2018,1,20250601,7,-63.15932995080948,77,77,98.16360727178642,20
2026-02-26T14:46:07,val_pre,MonteCarlo,2018,1,20250601,8,3.8341310024261475,77,48,90.1993529855823,20
2026-02-26T14:46:08,val_pre,MonteCarlo,2018,1,20250601,9,-53.24677038192749,77,77,96.66468456511367,20
2026-02-26T14:46:09,val_pre,MonteCarlo,2018,1,20250601,10,49.47871905565262,77,28,85.03871453929234,20
2026-02-26T14:46:10,val_pre,MonteCarlo,2018,1,20250601,11,100.49790745973587,77,1,78.97533628542011,14
2026-02-26T14:46:11,val_pre,MonteCarlo,2018,1,20250601,12,49.55777758359909,77,28,85.00631196228741,20
2026-02-26T14:46:11,val_pre,MonteCarlo,2018,1,20250601,13,-53.508394211530685,77,77,96.69506269832637,20
2026-02-26T14:46:12,val_pre,MonteCarlo,2018,1,20250601,14,-61.68072906136513,77,77,98.01554988651294,20
2026-02-26T14:46:13,val_pre,MonteCarlo,2018,1,20250601,15,-76.95714527368546,77,77,99.81257827494532,20
2026-02-26T14:46:14,val_pre,MonteCarlo,2018,1,20250601,16,100.84500414133072,77,1,78.98147920467892,13
2026-02-26T14:46:15,val_pre,MonteCarlo,2018,1,20250601,17,69.89823681116104,77,14,82.43549488806882,20
2026-02-26T14:46:16,val_pre,MonteCarlo,2018,1,20250601,18,94.81991517543793,77,1,79.63463063281937,16
2026-02-26T14:46:17,val_pre,MonteCarlo,2018,1,20250601,19,3.3812536001205444,77,48,90.25193837688232,20
2026-02-26T14:46:18,val_pre,Montreal,2018,1,20250601,0,96.07508751749992,67,2,77.89249207782089,20
2026-02-26T14:46:19,val_pre,Montreal,2018,1,20250601,1,-47.585917234420776,67,67,97.17000918106244,20
2026-02-26T14:46:19,val_pre,Montreal,2018,1,20250601,2,-29.37018331885338,67,67,94.63246530096706,20
2026-02-26T14:46:20,val_pre,Montreal,2018,1,20250601,3,100.09329357743263,67,1,77.40966261867815,9
2026-02-26T14:46:21,val_pre,Montreal,2018,1,20250601,4,-44.27276295423508,67,67,96.62113161684059,20
2026-02-26T14:46:22,val_pre,Montreal,2018,1,20250601,5,35.49484467506409,67,30,86.16341050267265,20
2026-02-26T14:46:23,val_pre,Montreal,2018,1,20250601,6,-43.695549577474594,67,67,96.54410572110808,20
2026-02-26T14:46:23,val_pre,Montreal,2018,1,20250601,7,-45.167910784482956,67,67,96.82065079460055,20
2026-02-26T14:46:24,val_pre,Montreal,2018,1,20250601,8,-43.887059807777405,67,67,96.64972835755944,20
2026-02-26T14:46:25,val_pre,Montreal,2018,1,20250601,9,-43.298517882823944,67,67,96.57119070345968,20
2026-02-26T14:46:26,val_pre,Montreal,2018,1,20250601,10,95.09311082214117,67,2,77.91677577172871,20
2026-02-26T14:46:27,val_pre,Montreal,2018,1,20250601,11,95.54316551983356,67,2,77.93678515852268,20
2026-02-26T14:46:27,val_pre,Montreal,2018,1,20250601,12,-30.79944759607315,67,67,94.8231926682799,20
2026-02-26T14:46:28,val_pre,Montreal,2018,1,20250601,13,95.78205327084288,67,3,78.06504030855842,20
2026-02-26T14:46:29,val_pre,Montreal,2018,1,20250601,14,95.45886830613017,67,3,78.16154530310544,20
2026-02-26T14:46:30,val_pre,Montreal,2018,1,20250601,15,94.79422508180141,67,2,77.9833493240092,20
2026-02-26T14:46:31,val_pre,Montreal,2018,1,20250601,16,95.12111122906208,67,2,77.99310598232226,20
2026-02-26T14:46:32,val_pre,Montreal,2018,1,20250601,17,95.88549906015396,67,3,77.86441382864803,20
2026-02-26T14:46:33,val_pre,Montreal,2018,1,20250601,18,93.47592222690582,67,3,78.1592694822689,20
2026-02-26T14:46:33,val_pre,Montreal,2018,1,20250601,19,11.456456653773785,67,42,89.18437738382104,20
2026-02-26T14:46:34,val_pre,Monza,2018,1,20250601,0,-125.3667174577713,52,52,112.28336754347768,20
2026-02-26T14:46:35,val_pre,Monza,2018,1,20250601,1,-121.42723667621613,52,52,111.60602079522856,20
2026-02-26T14:46:35,val_pre,Monza,2018,1,20250601,2,-75.28251472115517,52,33,103.6719886892187,20
2026-02-26T14:46:36,val_pre,Monza,2018,1,20250601,3,-78.83778946101665,52,38,104.48960121032073,20
2026-02-26T14:46:37,val_pre,Monza,2018,1,20250601,4,-5.470848351716995,52,9,91.66870888195332,20
2026-02-26T14:46:37,val_pre,Monza,2018,1,20250601,5,7.806563459336758,52,1,89.3858168934187,20
2026-02-26T14:46:38,val_pre,Monza,2018,1,20250601,6,-74.89101588726044,52,33,103.60467517144022,20
2026-02-26T14:46:39,val_pre,Monza,2018,1,20250601,7,-110.88149428367615,52,52,109.79280675307685,20
2026-02-26T14:46:39,val_pre,Monza,2018,1,20250601,8,8.664476186037064,52,1,89.27269669194699,20
2026-02-26T14:46:40,val_pre,Monza,2018,1,20250601,9,6.31310573220253,52,1,89.64259904815327,20
2026-02-26T14:46:40,val_pre,Monza,2018,1,20250601,10,-125.02856254577637,52,52,112.39716372847123,20
2026-02-26T14:46:41,val_pre,Monza,2018,1,20250601,11,10.183180438354611,52,2,88.9771860897329,20
2026-02-26T14:46:42,val_pre,Monza,2018,1,20250601,12,-123.95724034309387,52,52,112.04102480319202,20
2026-02-26T14:46:42,val_pre,Monza,2018,1,20250601,13,-75.32440799474716,52,33,103.67919171303346,20
2026-02-26T14:46:43,val_pre,Monza,2018,1,20250601,14,9.315394163131714,52,2,89.09200394686724,20
